,Age,Education-num,Marital-Status,Relationship,Race,Sex,Capital-gain,Capital-loss,hrs-per-week,Native-Country,Employment_type,Earning-potential,predict
537,1,6,1,3,0,1,0,0,3,1,1,1,1
538,1,7,1,3,0,0,0,0,4,1,2,1,1
540,3,5,0,2,0,1,0,0,3,1,1,1,1
541,1,9,1,4,0,1,0,0,3,1,1,1,1
542,1,5,1,0,0,0,0,0,3,1,1,1,1
543,1,5,1,3,0,1,0,0,3,1,1,1,1
544,1,5,0,2,0,1,0,0,4,1,1,1,1
545,2,5,1,3,0,0,0,0,4,1,1,1,1
546,5,3,0,1,0,0,0,0,0,1,1,1,1
547,2,5,0,2,0,1,0,0,3,1,0,1,1
548,0,5,1,4,0,1,0,0,3,1,1,1,1
549,1,5,1,0,0,1,0,0,3,1,1,1,1
550,3,5,1,3,0,1,0,0,4,1,2,1,1
551,2,5,1,0,0,0,0,0,3,1,2,1,1
552,7,3,1,0,0,0,0,0,3,1,1,1,1
553,2,5,0,1,3,0,0,0,3,1,1,1,1
554,2,6,1,0,3,0,0,0,3,1,0,0,1
555,7,3,1,3,0,0,0,0,3,1,1,1,1
556,2,5,0,2,0,1,0,0,3,1,1,1,1
558,2,5,0,1,0,0,0,0,3,1,1,1,1
559,1,3,0,2,0,1,0,0,3,0,1,1,1
560,1,7,1,3,0,1,0,0,5,1,1,1,1
561,5,7,0,2,0,1,0,0,3,1,1,0,0
562,4,5,0,2,0,1,0,0,4,1,1,0,1
563,0,5,1,0,3,0,0,0,3,1,1,1,1
564,4,7,0,2,0,1,0,0,6,1,2,0,0
565,0,5,1,4,1,1,0,0,4,1,1,1,1
566,3,8,0,2,0,1,1,0,4,1,2,1,0
567,3,1,1,0,0,0,0,0,3,0,1,1,1
568,1,5,1,3,0,1,0,0,3,1,2,1,1
569,4,8,1,0,0,1,0,0,4,1,1,1,1
570,0,5,1,4,0,1,0,0,3,1,1,1,1
571,4,5,0,2,0,1,0,0,3,1,1,1,1
572,0,3,1,4,0,1,0,0,1,1,1,1,1
573,2,6,0,2,0,1,0,1,3,1,1,0,1
574,1,9,1,3,0,0,0,0,7,1,1,1,1
575,1,7,0,1,0,1,0,0,3,1,1,0,0
577,2,7,1,0,0,0,0,0,3,1,2,1,1
578,5,7,1,3,0,0,0,0,3,1,0,1,1
579,1,5,0,2,0,1,0,0,4,1,2,1,1
581,5,5,0,2,0,1,0,0,3,1,1,0,1
582,5,5,0,2,0,1,0,0,3,1,1,1,1
583,1,5,0,2,0,1,0,0,3,1,1,1,1
584,1,7,1,3,0,1,0,0,3,1,2,1,1
585,0,5,1,4,0,0,0,0,2,1,1,1,1
586,1,5,1,3,0,1,0,0,6,1,1,1,1
587,0,3,1,4,0,1,0,0,3,1,1,1,1
588,4,3,0,2,0,1,0,1,4,1,1,0,1
589,5,7,1,3,0,1,0,0,8,1,2,1,1
592,5,1,1,3,0,1,0,0,4,1,1,0,1
593,1,7,0,2,0,1,1,0,3,0,1,0,0
594,0,7,1,4,0,0,0,0,3,1,1,1,1
595,1,5,1,4,0,1,0,0,3,1,1,1,1
597,3,9,0,2,0,1,0,1,4,1,2,0,0
598,1,5,1,3,0,1,1,0,3,1,1,1,1
599,4,7,1,3,0,0,0,0,4,1,1,1,1
600,2,7,1,3,0,1,0,0,3,1,1,1,1
601,0,5,1,4,0,1,0,0,2,1,1,1,1
602,5,1,1,3,0,0,0,0,3,1,1,1,1
603,3,2,0,2,0,1,0,0,3,1,0,1,1
604,2,7,1,3,0,1,0,0,3,1,2,1,1
605,4,5,1,0,3,0,0,0,3,1,1,1,1
606,4,8,0,2,0,1,0,0,3,1,1,0,0
607,1,5,1,3,1,1,0,0,3,1,1,1,1
608,2,5,1,3,3,1,0,0,3,1,0,1,1
609,0,3,1,4,0,0,0,0,2,1,1,1,1
610,4,8,1,3,0,0,1,0,6,1,1,1,1
611,0,5,1,3,0,1,0,0,3,1,1,1,1
612,0,5,0,2,0,1,0,0,4,1,1,1,1
613,1,7,1,4,0,1,1,0,3,1,0,1,1
614,1,7,1,4,0,0,0,0,1,1,1,1,1
615,3,5,1,4,0,1,0,0,6,1,1,1,1
616,1,5,0,2,3,1,0,0,4,1,1,1,1
617,4,5,0,2,0,1,0,0,3,1,2,1,1
618,4,7,0,2,0,1,0,0,5,1,2,1,0
619,3,9,0,2,0,1,1,0,4,1,1,0,0
620,0,7,1,4,0,0,0,0,1,1,1,1,1
621,3,3,1,3,3,0,0,0,1,1,1,1,1
622,6,2,1,0,3,0,0,0,2,1,1,1,1
623,1,6,0,2,0,1,0,0,5,1,1,1,1
624,4,2,1,0,0,1,0,0,3,0,1,1,1
625,1,5,1,4,3,1,0,0,6,1,1,1,1
626,2,5,0,2,0,1,0,0,4,1,1,0,1
627,2,5,0,2,0,1,0,0,6,1,2,1,1
628,2,5,0,2,0,1,0,0,3,1,1,0,1
629,4,7,0,2,0,1,0,0,2,1,1,0,0
630,4,5,1,0,3,0,0,0,3,1,2,1,1
631,4,3,1,0,3,0,0,0,3,1,0,1,1
632,3,5,0,2,0,1,1,0,6,1,1,0,1
633,1,7,0,1,3,0,0,0,3,1,1,0,0
634,5,5,0,2,0,1,0,0,6,1,2,1,1
635,0,5,1,4,0,0,0,0,1,1,1,1,1
636,0,7,1,3,0,1,0,0,3,1,1,1,1
637,2,7,0,2,0,1,1,0,6,1,1,0,0
638,4,1,0,2,0,1,0,0,4,0,2,1,1
639,4,9,0,2,0,1,0,0,6,1,2,0,0
640,1,5,1,3,0,1,0,0,5,1,1,1,1
641,5,5,0,2,0,1,0,0,3,1,1,1,1
642,0,5,1,4,0,1,0,0,3,1,1,1,1
643,2,5,0,2,0,1,1,0,4,1,1,0,1
644,1,5,0,2,0,1,0,0,4,1,1,1,1
645,4,9,1,3,0,1,0,0,3,1,2,0,1
646,1,5,1,0,0,0,0,0,3,1,0,1,1
647,7,5,0,2,0,1,0,0,1,1,1,1,1
649,1,7,0,2,0,1,0,0,3,1,0,0,0
650,0,5,1,4,0,1,0,0,1,1,1,1,1
651,0,5,1,5,0,1,1,0,4,1,1,1,1
652,2,9,0,2,2,1,0,0,3,0,1,0,0
653,2,5,1,3,0,0,0,0,4,1,0,1,1
654,1,5,1,4,0,0,0,0,3,1,1,1,1
655,1,5,1,0,2,0,0,0,3,0,0,1,1
657,2,5,0,2,0,1,0,0,4,1,1,1,1
658,3,1,0,2,0,1,0,0,3,1,1,1,1
659,3,5,0,2,0,1,0,0,3,1,1,0,1
660,3,4,0,2,3,1,0,0,3,1,2,0,1
661,2,8,1,3,0,1,0,0,6,1,1,1,1
662,1,5,1,3,0,1,0,0,3,1,1,1,1
663,3,8,1,3,0,1,0,0,3,1,0,1,1
664,0,5,1,3,0,0,0,0,2,1,1,1,1
665,3,7,1,0,0,0,1,0,3,1,1,0,1
666,1,5,0,2,0,1,1,0,3,1,0,1,1
667,3,5,0,2,3,1,0,0,3,1,1,0,1
669,0,2,1,3,0,1,0,1,3,1,1,1,1
670,4,5,1,3,0,1,0,0,3,1,0,1,1
672,0,3,1,4,0,1,0,0,0,1,2,1,1
673,2,7,0,2,0,1,0,0,3,1,1,0,0
674,4,5,0,2,0,1,0,0,4,1,2,0,1
675,0,5,1,4,0,0,1,0,3,1,1,1,1
676,0,4,1,4,0,1,0,0,1,1,1,1,1
677,2,5,0,2,0,1,0,0,3,0,1,1,1
678,1,5,1,3,0,1,0,0,4,1,1,1,1
679,5,5,1,3,0,1,0,0,4,1,2,1,1
680,1,5,1,4,0,1,0,0,4,1,0,1,1
681,2,6,0,2,0,1,0,0,3,0,1,0,1
682,2,5,0,2,0,1,0,0,3,1,2,0,1
683,0,5,1,0,3,1,0,0,3,1,0,1,1
684,0,3,1,4,0,0,0,0,0,1,0,1,1
685,2,5,1,3,0,0,0,0,3,1,1,1,1
687,3,7,0,1,0,0,0,0,5,1,0,1,0
688,3,8,1,3,0,1,0,0,3,0,1,1,1
689,1,5,1,5,0,1,0,0,2,1,1,1,1
690,5,5,0,2,0,1,0,0,3,1,0,1,1
691,0,5,1,4,3,0,0,0,4,1,1,1,1
692,3,5,0,2,0,1,0,0,4,1,1,1,1
693,0,5,1,4,0,1,0,0,1,1,1,1,1
694,0,7,1,3,0,0,0,0,1,1,0,1,1
696,2,8,1,3,0,1,0,0,6,1,1,0,1
697,1,8,0,2,0,1,0,1,3,1,1,0,0
698,1,7,1,4,0,0,0,0,3,0,1,1,1
699,0,5,1,4,0,0,0,0,1,1,1,1,1
700,2,7,1,3,0,1,0,0,4,1,0,1,1
701,1,7,1,0,0,0,0,1,3,0,1,1,1
702,0,5,1,4,0,1,0,0,2,1,1,1,1
703,1,5,0,2,0,1,0,0,3,1,2,1,1
704,3,9,1,0,0,0,1,0,6,1,1,0,1
705,3,7,1,4,0,0,0,0,4,1,1,0,1
706,3,4,0,2,3,1,0,0,3,0,1,1,1
707,3,5,1,3,3,1,0,0,3,1,1,1,1
708,5,5,0,2,0,1,0,0,3,1,1,1,1
709,0,3,1,5,0,1,0,0,2,1,1,1,1
710,1,7,0,2,0,1,0,0,3,1,1,1,0
711,2,5,1,0,3,0,0,0,3,1,1,1,1
713,3,6,0,2,0,1,1,0,3,1,1,1,1
714,2,7,1,0,0,0,0,0,3,0,0,1,1
715,1,5,1,0,3,0,0,0,3,1,1,1,1
716,2,5,0,2,0,1,0,0,3,1,1,1,1
717,0,5,1,4,0,0,0,0,3,1,0,1,1
718,0,5,1,4,0,0,0,0,1,1,1,1,1
719,2,7,0,2,0,1,0,0,4,1,1,0,0
720,2,5,1,3,0,1,0,0,3,1,1,1,1
721,3,5,0,2,0,1,0,1,6,1,1,1,1
722,1,7,1,3,0,1,1,0,3,1,1,1,1
723,4,5,0,2,0,1,0,0,4,1,0,0,1
724,3,7,0,2,0,1,1,0,4,1,1,0,0
726,3,5,0,1,0,0,0,0,3,1,1,1,1
727,0,5,1,3,0,0,0,0,1,1,1,1,1
728,1,5,0,2,0,1,0,0,3,0,1,1,1
730,0,5,1,3,0,0,0,0,2,1,1,1,1
731,5,5,1,3,2,0,0,0,3,1,1,1,1
732,1,6,0,2,0,1,0,1,4,1,1,1,1
733,1,6,1,4,0,0,0,0,1,1,1,1,1
735,2,5,0,2,0,1,1,0,3,1,1,1,1
736,2,5,1,3,3,0,0,0,3,1,1,1,1
737,3,7,0,2,0,1,0,0,4,1,0,1,0
738,5,5,1,0,3,0,1,0,1,1,1,1,1
739,3,7,0,2,0,1,0,0,3,1,1,0,0
740,0,5,1,5,0,0,0,0,2,1,1,1,1
741,5,5,0,2,0,1,0,0,7,1,2,1,1
742,3,8,1,3,0,0,1,0,4,1,1,0,1
743,1,6,1,4,0,1,0,0,3,1,1,1,1
744,0,4,1,4,0,1,0,0,1,1,1,1,1
745,3,7,0,1,0,0,0,0,3,1,0,0,0
746,5,5,0,2,0,1,1,0,3,1,1,0,1
747,2,5,1,4,3,0,0,0,3,1,1,1,1
748,1,3,1,4,3,1,0,0,3,0,1,1,1
749,3,7,0,2,0,1,0,0,3,1,0,1,0
750,1,7,0,2,0,1,1,0,3,1,0,0,0
751,0,7,1,0,0,1,0,0,1,1,1,1,1
752,5,3,0,2,0,1,0,0,3,1,2,1,1
753,0,5,1,0,0,1,0,0,4,1,1,1,1
754,3,5,1,3,0,1,0,0,3,1,1,1,1
755,1,6,1,4,0,1,0,0,3,1,1,1,1
756,5,5,0,2,0,1,0,0,3,1,1,0,1
757,2,7,1,3,0,0,0,0,4,1,0,1,1
758,3,5,0,1,0,0,0,0,3,1,0,0,1
759,2,5,1,3,3,1,0,0,3,1,1,1,1
760,2,5,1,3,0,0,0,0,1,1,1,1,1
761,5,5,0,1,0,0,0,0,3,1,0,0,1
762,2,5,1,0,0,1,0,0,3,0,0,1,1
763,4,9,0,2,0,1,0,0,7,1,2,0,0
764,4,7,1,3,0,1,0,0,5,1,1,0,1
765,2,3,1,0,0,0,0,0,4,1,1,1,1
766,1,5,1,5,0,1,0,0,3,1,0,1,1
767,0,5,0,1,0,0,0,0,2,0,1,1,1
768,4,7,1,3,0,0,0,0,4,1,2,1,1
769,2,5,1,3,0,1,0,0,3,1,1,1,1
770,1,5,1,3,0,0,0,0,3,1,1,1,1
771,2,1,1,3,0,1,0,0,3,0,1,1,1
772,1,5,1,0,0,1,0,0,5,1,1,1,1
773,2,6,0,1,0,0,0,0,2,1,1,0,1
774,5,5,1,3,0,1,0,0,3,1,1,1,1
775,0,6,1,3,0,1,0,0,5,1,0,1,1
776,2,5,1,0,0,0,0,0,3,1,1,1,1
778,3,7,0,2,0,1,0,0,4,1,1,0,0
779,5,5,1,3,0,1,0,0,3,1,1,1,1
781,1,6,1,3,0,0,0,1,4,1,1,1,1
782,3,6,0,2,0,1,0,0,4,1,1,0,1
783,3,5,0,2,0,1,0,0,6,1,2,1,1
784,3,7,1,3,4,0,0,0,5,1,1,0,1
785,3,5,1,3,3,0,0,0,3,1,1,1,1
786,6,5,0,2,0,1,0,1,4,1,2,1,1
787,0,4,1,4,0,1,0,0,2,1,1,1,1
790,4,6,0,2,0,1,0,0,4,1,1,0,1
791,3,7,0,2,0,1,0,0,3,1,2,1,0
793,0,5,1,3,0,0,1,0,3,1,1,1,1
794,5,5,0,2,0,1,0,0,6,1,1,0,1
795,0,5,1,5,3,1,0,0,1,1,1,1,1
796,6,5,0,2,0,1,0,0,3,1,1,1,1
797,1,5,1,3,3,1,0,0,3,1,1,1,1
798,3,8,1,3,0,1,0,0,3,1,1,0,1
799,3,7,0,2,0,1,0,1,3,0,1,0,0
800,3,7,1,3,0,1,0,0,3,1,1,1,1
801,0,5,1,4,3,1,0,1,2,1,1,1,1
802,6,3,1,0,0,1,0,0,1,1,2,1,1
803,1,5,1,0,0,0,0,0,3,1,1,1,1
804,0,3,1,4,0,0,0,0,1,1,1,1,1
805,2,5,0,2,0,1,1,0,4,1,1,0,1
807,2,7,0,2,0,1,1,0,4,1,1,0,0
808,6,7,0,2,0,1,0,0,3,1,1,0,0
809,0,5,1,4,0,1,0,0,2,1,1,1,1
810,1,5,1,4,0,0,0,0,3,1,1,1,1
812,3,5,1,3,0,1,0,0,4,1,1,1,1
813,0,5,1,4,0,1,0,0,3,1,1,1,1
814,0,3,1,4,0,1,0,0,1,1,1,1,1
815,4,5,0,1,0,0,0,0,7,0,2,1,1
816,3,6,1,3,0,0,0,0,6,1,1,1,1
817,5,5,0,2,0,1,0,0,4,1,1,0,1
818,6,5,0,2,0,1,0,0,4,1,1,1,1
819,4,5,0,2,0,1,0,0,4,1,1,0,1
820,4,6,1,0,0,1,0,0,3,1,1,1,1
821,1,8,1,3,0,0,0,0,4,1,1,1,1
822,1,6,1,4,0,1,0,0,3,1,1,1,1
823,1,5,1,3,0,0,0,0,3,1,1,1,1
824,2,5,0,2,0,1,0,1,6,1,1,1,1
825,5,5,1,0,0,1,0,1,4,1,1,0,1
826,6,5,1,3,0,0,0,0,3,1,1,1,1
827,3,5,1,0,0,0,0,0,2,1,1,1,1
828,3,5,1,3,0,1,0,0,2,1,1,1,1
829,0,7,1,4,0,1,0,0,3,1,2,1,1
831,4,5,0,1,0,0,1,0,3,1,1,0,1
832,1,5,1,4,0,1,0,0,3,1,1,1,1
833,7,5,0,2,0,1,0,0,3,1,2,1,1
835,5,5,0,2,0,1,0,0,3,1,1,1,1
836,1,5,1,3,0,1,0,0,3,1,1,1,1
837,3,7,1,3,0,0,0,0,4,1,1,0,1
838,0,7,1,3,0,1,0,0,4,1,1,1,1
839,6,5,1,3,0,1,0,0,0,1,1,1,1
840,0,3,1,4,0,1,0,0,1,1,1,1,1
841,2,5,0,2,0,1,0,0,4,1,1,1,1
842,4,5,0,2,0,1,0,0,3,1,1,0,1
843,6,7,1,3,0,0,0,0,4,1,0,1,1
844,5,5,0,2,0,1,1,0,3,1,1,0,1
845,3,5,1,3,0,1,0,0,3,1,1,1,1
846,3,5,1,3,0,0,0,0,4,1,0,1,1
847,2,7,0,2,0,1,0,0,4,1,1,0,0
848,3,7,0,2,0,1,0,0,3,1,1,1,0
849,1,5,1,4,0,1,0,0,1,1,1,1,1
850,6,8,1,3,0,0,0,0,3,1,1,0,1
851,1,6,1,3,0,0,0,0,5,1,1,1,1
852,3,5,0,2,0,1,0,0,4,1,2,1,1
853,1,7,1,3,0,0,0,0,3,1,1,1,1
854,4,9,1,4,0,1,0,0,4,1,0,0,1
855,2,5,1,4,0,1,0,0,3,1,1,1,1
856,2,5,1,4,0,0,0,0,3,1,0,1,1
857,5,5,0,2,0,1,0,0,3,1,1,0,1
858,2,7,1,4,0,0,0,0,3,1,1,1,1
859,4,7,1,3,0,0,0,0,5,1,1,0,1
860,0,3,1,4,0,0,0,0,1,1,1,1,1
861,3,5,0,2,0,1,0,0,3,0,1,1,1
862,4,3,0,2,0,1,0,0,4,1,1,1,1
863,1,5,0,2,0,1,0,0,7,1,2,1,1
864,2,5,0,2,0,1,0,0,3,1,1,1,1
865,0,5,1,3,0,0,0,0,1,1,1,1,1
866,0,3,1,3,0,1,0,0,3,1,1,1,1
867,0,3,1,4,0,1,0,0,2,1,1,1,1
868,3,5,0,2,0,1,0,0,4,1,1,0,1
869,1,7,1,4,0,1,0,0,3,1,2,1,1
870,3,7,0,2,0,1,0,0,3,1,1,0,0
871,0,5,1,4,0,1,0,0,4,1,1,1,1
872,7,8,0,2,0,1,1,0,3,1,2,0,0
873,4,7,0,2,2,1,0,1,3,0,2,0,0
874,5,1,1,0,3,1,0,0,2,1,1,1,1
875,3,7,0,2,0,1,0,0,6,1,1,0,0
876,0,5,1,0,3,0,0,0,0,1,1,1,1
877,2,6,1,0,0,0,0,0,3,1,1,1,1
878,3,5,0,2,0,1,0,0,3,1,1,0,1
879,0,5,1,3,0,0,0,0,2,1,1,1,1
880,4,2,1,3,0,0,0,0,3,1,1,1,1
881,2,7,0,5,0,1,0,0,3,0,1,0,0
882,1,5,0,2,0,1,0,0,7,1,1,1,1
883,2,7,0,2,0,1,0,0,4,1,1,0,0
884,2,5,0,1,0,0,0,0,6,1,1,1,1
886,0,7,1,4,0,1,0,0,2,1,1,1,1
888,5,5,0,2,3,1,0,0,3,1,2,1,1
889,1,6,1,3,0,0,1,0,4,1,1,1,1
891,2,7,1,3,0,1,0,0,3,1,2,1,1
892,1,6,0,1,2,0,0,0,3,0,1,1,1
893,2,7,0,2,0,1,1,0,4,1,1,0,0
894,3,9,0,2,0,1,0,0,6,1,2,0,0
895,3,8,0,2,0,1,0,0,3,1,1,1,0
896,4,5,1,4,0,1,0,0,5,1,1,1,1
897,0,7,1,4,0,0,0,0,4,1,1,1,1
898,1,7,0,2,0,1,0,0,4,1,1,0,0
899,1,5,0,2,0,1,0,0,3,1,1,1,1
900,6,1,0,2,0,1,0,0,5,1,0,1,1
901,4,2,0,2,0,1,0,0,1,1,2,1,1
902,0,5,1,4,0,0,0,0,3,1,1,1,1
904,2,5,1,3,0,1,0,0,4,1,1,1,1
905,3,5,1,3,0,0,0,0,3,1,1,1,1
906,2,5,1,3,0,1,0,0,5,1,1,1,1
907,0,7,1,4,3,1,0,0,1,1,1,1,1
908,2,5,1,4,0,1,0,0,0,1,2,1,1
909,4,5,0,2,0,1,0,0,3,1,1,1,1
910,1,5,1,3,0,1,0,0,2,1,1,1,1
911,2,5,1,3,0,1,0,0,4,1,1,1,1
912,4,3,0,2,0,1,0,0,6,1,2,1,1
913,2,5,1,3,0,1,0,0,3,1,1,1,1
914,0,5,1,4,3,1,0,0,3,1,1,1,1
915,3,7,0,2,0,1,1,0,4,1,1,0,0
916,3,8,0,1,2,0,0,0,4,0,1,1,0
917,6,5,0,2,2,1,0,0,3,1,2,0,1
918,8,5,0,2,0,1,0,0,2,1,2,1,1
919,0,5,1,4,0,1,0,0,1,1,1,1,1
920,0,5,1,3,0,1,0,0,2,1,1,1,1
921,1,5,1,0,0,1,0,0,3,1,1,1,1
922,3,1,0,1,0,0,0,0,3,0,1,1,1
923,2,5,0,1,3,0,0,0,3,1,1,1,1
925,2,5,0,2,0,1,0,0,3,1,1,1,1
926,2,5,0,2,0,1,0,0,3,1,1,1,1
927,4,8,0,2,0,1,0,0,6,1,1,0,0
928,0,5,1,3,0,0,0,0,4,1,1,1,1
929,2,0,1,3,0,0,0,0,3,0,1,1,1
930,3,5,1,3,0,1,0,0,5,1,1,1,1
932,4,0,0,2,0,1,0,0,3,1,0,1,1
933,0,5,0,1,0,0,0,0,3,0,1,1,1
934,2,3,0,2,0,1,1,0,4,1,1,0,1
935,2,5,0,2,0,1,0,0,9,1,1,0,1
936,4,8,1,3,0,0,0,0,2,1,1,1,1
937,3,9,0,2,0,1,0,1,3,1,1,0,0
938,2,5,0,2,0,1,0,0,2,1,1,1,1
939,1,7,1,3,0,1,0,0,3,1,1,0,1
940,1,7,1,0,1,0,0,0,3,1,1,1,1
941,2,5,0,2,3,1,0,0,3,1,1,1,1
942,2,5,0,2,0,1,0,0,3,1,2,0,1
943,0,5,1,3,0,0,0,0,4,1,1,1,1
944,0,5,0,2,0,1,0,0,3,1,1,1,1
945,5,5,1,0,3,0,0,0,3,1,0,1,1
946,3,5,1,0,0,0,0,0,3,1,1,1,1
947,2,7,0,1,0,0,0,1,4,1,2,0,0
948,3,5,1,0,0,1,0,0,3,1,1,1,1
949,3,5,1,0,0,1,0,0,3,1,2,1,1
950,3,5,0,1,0,0,0,0,3,1,0,0,1
951,3,8,0,2,0,1,0,0,4,1,1,0,0
952,4,1,1,0,3,0,0,0,3,1,1,1,1
953,0,5,1,4,0,0,0,0,1,1,1,1,1
954,4,5,0,2,0,1,0,0,3,1,1,1,1
956,3,5,0,2,0,1,0,0,7,1,2,0,1
957,2,3,1,3,0,1,0,0,3,1,0,1,1
958,2,7,0,2,0,1,0,0,3,1,2,0,0
959,3,7,0,2,0,1,0,0,3,1,1,0,0
960,1,5,0,2,0,1,0,0,4,1,1,1,1
961,2,5,1,3,0,0,0,0,3,1,1,1,1
962,2,7,0,2,0,1,0,0,7,0,1,1,0
963,2,3,1,0,0,0,0,0,3,1,1,1,1
964,1,5,0,2,0,1,0,0,3,1,1,1,1
965,0,5,1,4,0,0,0,0,1,1,1,1,1
966,2,5,0,2,0,1,0,0,6,1,2,0,1
967,5,5,0,2,0,1,0,0,1,1,2,1,1
968,4,7,0,2,2,1,0,0,3,0,1,0,0
970,2,5,0,2,0,1,0,0,3,1,1,0,1
971,1,7,1,3,0,0,0,0,3,1,1,1,1
972,6,7,1,3,0,1,0,1,3,1,1,0,1
973,2,5,0,2,0,1,0,0,3,1,1,1,1
974,3,5,1,0,0,1,0,0,7,1,1,1,1
975,1,5,1,3,0,0,0,0,3,1,1,1,1
976,0,5,1,3,0,0,1,0,3,1,1,1,1
977,3,8,0,2,0,1,0,0,3,1,0,0,0
978,8,5,1,3,3,0,1,0,3,1,1,1,1
979,2,5,1,4,0,1,0,0,3,1,1,1,1
980,4,5,1,3,0,0,0,0,4,1,1,1,1
981,0,7,1,3,0,0,0,0,3,1,1,1,1
983,5,5,1,0,0,1,0,0,4,1,2,1,1
984,3,5,1,3,0,1,0,0,3,1,0,0,1
985,6,6,1,3,0,0,0,0,1,1,1,1,1
986,3,5,1,4,3,0,0,0,3,1,1,1,1
987,4,5,1,0,0,0,0,0,3,1,1,1,1
988,3,5,1,0,0,1,0,0,3,1,1,1,1
989,4,5,1,3,0,0,1,0,3,1,1,1,1
990,3,7,1,3,0,1,0,1,3,1,1,1,1
991,3,6,0,2,0,1,0,0,3,1,1,1,1
992,4,5,0,2,0,1,0,0,2,1,2,1,1
993,4,5,0,2,0,1,0,0,4,1,1,0,1
994,2,5,1,3,0,1,0,0,4,1,1,1,1
995,5,5,0,2,0,1,0,0,5,1,1,0,1
996,3,8,1,3,0,1,0,0,4,1,1,1,1
997,4,7,1,0,0,1,0,0,5,1,0,0,1
998,3,5,0,2,0,1,1,0,3,1,1,1,1
999,3,7,0,2,0,1,1,0,4,1,2,0,0
1000,0,5,1,4,0,1,0,0,3,1,1,1,1
1001,4,9,0,2,0,1,0,1,6,1,1,0,0
1002,2,5,0,1,0,0,0,0,3,1,0,0,1
1003,0,7,1,4,0,0,0,0,6,1,0,1,1
1004,1,5,1,4,0,1,0,0,1,1,1,1,1
1005,5,7,0,2,0,1,0,0,3,1,1,1,0
1006,6,5,1,3,3,1,0,0,3,1,1,1,1
1007,3,5,0,2,0,1,0,0,3,1,2,0,1
1008,5,5,0,2,0,1,1,0,5,1,2,0,1
1009,1,5,0,2,0,1,0,0,4,0,1,1,1
1010,4,5,1,3,0,0,0,0,3,1,1,1,1
1011,2,6,1,4,0,1,0,0,3,1,1,1,1
1012,4,5,0,2,0,1,1,0,3,1,1,0,1
1013,3,5,0,2,0,1,0,0,4,1,1,0,1
1014,2,8,0,2,0,1,0,0,2,1,1,1,0
1015,4,1,0,2,0,1,0,0,3,1,1,1,1
1016,2,6,0,1,0,0,0,0,3,1,1,0,1
1017,4,5,1,0,0,0,0,0,3,1,1,1,1
1018,0,5,1,3,0,1,0,0,3,1,1,1,1
1020,3,5,1,3,0,1,0,0,4,0,1,1,1
1021,4,8,0,2,0,1,0,0,3,1,0,0,0
1022,3,5,1,3,0,0,0,0,2,1,1,1,1
1023,2,5,0,2,0,1,0,0,3,1,1,1,1
1024,0,5,1,0,3,0,0,0,3,1,1,1,1
1025,5,5,0,2,0,1,0,0,4,0,1,1,1
1027,3,5,0,2,0,1,0,0,5,1,1,0,1
1028,4,3,0,1,0,0,0,0,3,1,1,1,1
1029,4,8,1,3,2,1,0,0,4,0,2,1,1
1030,1,6,1,3,0,0,0,0,3,1,1,1,1
1031,0,7,1,4,0,1,0,1,1,1,0,1,1
1032,1,5,1,3,0,1,0,0,3,1,1,1,1
1033,2,5,1,3,3,0,0,0,3,1,1,1,1
1037,2,5,1,3,0,1,0,0,7,1,1,1,1
1038,2,5,1,0,3,0,0,0,2,1,1,1,1
1040,9,5,1,3,0,0,0,0,3,1,1,1,1
1041,0,5,1,4,3,0,0,0,3,1,1,1,1
1042,3,5,1,3,0,0,0,0,3,1,1,1,1
1043,3,7,0,2,0,1,1,0,6,1,1,0,0
1044,0,5,1,3,0,0,0,0,3,1,1,1,1
1045,1,9,1,0,0,1,0,0,5,1,1,1,1
1047,0,5,0,2,0,1,0,0,3,1,1,1,1
1048,0,5,1,3,0,0,0,0,4,1,1,1,1
1049,2,7,0,2,0,1,0,1,4,1,1,0,0
1050,6,5,0,2,0,1,0,0,3,1,1,1,1
1051,4,7,0,2,0,1,0,0,3,0,2,0,0
1052,1,7,0,2,0,1,1,0,3,1,1,0,0
1053,4,5,0,2,0,1,0,0,5,1,2,0,1
1054,2,5,1,3,0,1,0,0,3,0,1,1,1
1055,2,7,0,2,0,1,0,0,3,1,1,1,0
1056,1,4,0,2,0,1,0,0,7,1,2,1,1
1057,3,6,1,3,0,0,0,0,3,1,1,1,1
1058,4,8,0,2,0,1,0,1,3,1,0,0,0
1059,3,5,0,2,0,1,0,0,4,1,1,0,1
1060,3,5,0,2,0,1,0,0,3,1,2,1,1
1061,6,5,0,2,0,1,1,0,3,1,1,1,1
1062,5,5,0,2,0,1,0,0,3,0,1,1,1
1063,2,7,1,0,0,0,0,0,3,1,1,1,1
1064,4,5,0,2,0,1,0,0,8,1,1,0,1
1065,2,5,1,4,0,1,0,0,3,1,1,1,1
1066,2,9,0,2,0,1,0,1,8,1,1,0,0
1067,2,4,0,2,0,1,0,0,3,1,1,1,1
1068,1,7,0,2,0,1,0,0,4,1,1,1,0
1069,2,7,1,3,0,0,0,0,6,1,1,1,1
1070,0,7,1,4,0,0,0,0,1,1,0,1,1
1071,2,5,0,2,0,1,0,1,3,1,1,0,1
1072,2,5,0,2,0,1,0,0,4,1,1,0,1
1073,4,9,0,1,0,0,0,1,4,1,0,0,0
